0.640449	0.633333	0.000000	0.000000	0.500000	0.257732	0.333333	0														
0.730337	0.650000	0.000000	0.000000	0.459459	0.350515	0.282828	0														
0.573034	0.500000	0.000000	0.000000	0.783784	0.288660	0.414141	0														
0.426966	0.400000	0.000000	0.000000	0.851351	0.226804	0.353535	0														
0.269663	0.683333	0.000000	0.000000	0.851351	0.319588	0.434343	0														
0.426966	0.166667	0.000000	0.000000	0.729730	0.134021	0.282828	0														
0.370787	0.516667	0.000000	0.000000	0.716216	0.154639	0.292929	0														
0.269663	0.300000	0.000000	0.000000	0.513514	0.278351	0.404040	0														
0.292135	0.566667	0.000000	0.000000	0.594595	0.298969	0.414141	0														
0.494382	0.550000	0.000000	0.000000	0.527027	0.360825	0.404040	0														
0.483146	0.266667	0.000000	0.000000	0.445946	0.432990	0.525253	0														
0.550562	0.450000	0.000000	0.000000	0.662162	0.278351	0.404040	0														
0.528090	0.200000	0.000000	0.000000	0.756757	0.175258	0.252525	0														
0.359551	0.283333	0.000000	0.000000	0.810811	0.030928	0.202020	0														
0.382022	0.316667	0.000000	0.000000	0.689189	0.474227	0.565657	0														
0.393258	0.300000	0.000000	0.000000	0.621622	0.278351	0.272727	0														
0.426966	0.233333	0.000000	0.000000	0.581081	0.268041	0.393939	0														
0.426966	0.466667	0.000000	0.000000	0.581081	0.175258	0.313131	0														
0.460674	0.583333	0.000000	0.000000	0.783784	0.175258	0.313131	0														
0.382022	0.433333	0.000000	0.000000	0.554054	0.319588	0.434343	0														
0.573034	0.550000	0.000000	0.000000	0.716216	0.113402	0.262626	0														
0.280899	0.583333	0.000000	0.000000	0.500000	0.402062	0.505051	0														
0.325843	0.200000	0.000000	0.000000	0.675676	0.402062	0.505051	0														
0.280899	0.166667	0.000000	0.000000	0.527027	0.298969	0.424242	0														
0.269663	0.416667	0.000000	0.000000	0.662162	0.206186	0.343434	0														
0.191011	0.383333	0.000000	0.000000	0.716216	0.278351	0.393939	0														
0.044944	0.250000	0.000000	0.000000	0.554054	0.268041	0.393939	0														
0.685393	0.333333	0.000000	0.000000	0.662162	0.329897	0.444444	0														
0.382022	0.583333	0.000000	0.000000	0.594595	0.350515	0.464646	0														
0.314607	0.283333	0.000000	0.000000	0.608108	0.195876	0.333333	0														
0.449438	0.500000	0.000000	0.000000	0.567568	0.329897	0.444444	0														
0.258427	0.300000	0.000000	0.000000	0.581081	0.237113	0.373737	0														
0.415730	0.466667	0.000000	0.000000	0.567568	0.371134	0.474747	0														
0.000000	0.366667	0.000000	0.000000	0.567568	0.463918	0.555556	0														
0.438202	0.250000	0.000000	0.000000	0.513514	0.319588	0.434343	0														
0.337079	0.466667	0.000000	0.000000	0.662162	0.195876	0.333333	0														
0.303371	0.233333	0.000000	0.000000	0.959459	0.257732	0.393939	0														
0.191011	0.600000	0.000000	0.000000	0.662162	0.350515	0.464646	0														
0.404494	0.433333	0.000000	0.000000	0.716216	0.298969	0.414141	0														
0.337079	0.350000	0.000000	0.000000	0.581081	0.154639	0.303030	0														
0.292135	0.400000	0.000000	0.000000	0.486486	0.237113	0.373737	0														
0.449438	0.416667	0.000000	0.000000	0.743243	0.195876	0.333333	0														
0.247191	0.300000	0.000000	0.000000	0.567568	0.268041	0.393939	0														
0.494382	0.316667	0.000000	0.000000	0.594595	0.505155	0.595960	0														
0.303371	0.433333	0.000000	0.000000	0.500000	0.360825	0.434343	0														
0.179775	0.450000	0.000000	0.000000	0.729730	0.247423	0.373737	0														
0.067416	0.750000	0.000000	0.000000	0.662162	0.917526	0.373737	1														
0.494382	0.600000	0.000000	0.000000	0.581081	0.453608	0.545455	1														
0.707865	0.516667	0.000000	0.000000	0.689189	0.814433	0.848485	1														
0.258427	0.533333	0.000000	0.000000	0.797297	0.876289	0.898990	1														
0.382022	0.550000	0.000000	0.000000	0.783784	0.845361	0.808081	1														
0.483146	0.400000	0.000000	0.000000	0.783784	0.742268	0.787879	1														
0.516854	0.750000	0.000000	0.000000	0.648649	0.855670	0.878788	1														
0.303371	0.316667	0.000000	0.000000	0.689189	0.762887	0.797980	1														
0.584270	0.383333	0.000000	0.000000	0.878378	0.701031	0.737374	1														
0.325843	0.516667	0.000000	0.000000	0.959459	0.639175	0.696970	1														
0.617978	0.516667	0.000000	0.000000	0.770270	0.773196	0.808081	1														
0.134831	0.850000	0.000000	0.000000	1.000000	0.567010	0.636364	1														
0.449438	0.566667	0.000000	0.000000	0.878378	0.814433	0.848485	1														
0.820225	0.333333	0.000000	0.000000	0.716216	0.907216	0.929293	1														
0.943820	0.466667	0.000000	0.000000	0.648649	0.701031	0.747475	1														
0.539326	0.483333	0.000000	0.000000	0.810811	0.773196	0.808081	1														
0.606742	0.550000	0.000000	0.000000	0.540541	0.865979	0.888889	1														
0.539326	0.416667	0.000000	0.000000	0.689189	0.896907	0.888889	1														
0.561798	0.833333	0.000000	0.000000	0.418919	0.917526	0.929293	1														
0.808989	0.500000	0.000000	0.000000	0.689189	0.649485	0.707071	1														
0.528090	0.650000	0.000000	0.000000	0.783784	0.701031	0.757576	1														
0.370787	0.666667	0.000000	0.000000	0.445946	0.773196	0.808081	1														
0.719101	0.700000	0.000000	0.000000	0.648649	0.773196	0.737374	1														
0.606742	0.683333	0.000000	0.000000	0.756757	0.804124	0.838384	1														
0.528090	0.716667	0.000000	0.000000	0.702703	0.752577	0.797980	1														
0.707865	0.566667	0.000000	0.000000	0.797297	0.845361	0.868687	1														
0.550562	0.433333	0.000000	0.000000	0.716216	0.783505	0.818182	1														
0.348315	0.566667	0.000000	0.000000	0.770270	0.835052	0.858586	1														
0.831461	0.466667	0.000000	0.000000	0.743243	0.876289	0.898990	1														
0.370787	0.483333	0.000000	0.000000	0.608108	0.876289	0.898990	1														
0.505618	0.400000	0.000000	0.000000	0.824324	0.731959	0.777778	1														
0.797753	0.400000	0.000000	0.000000	0.959459	0.690722	0.747475	1														
0.561798	0.350000	0.000000	0.000000	0.891892	0.628866	0.696970	1														
0.741573	0.616667	0.000000	0.000000	0.797297	0.649485	0.666667	1														
0.674157	0.750000	0.000000	0.000000	0.729730	0.659794	0.717172	1														
0.932584	0.350000	0.000000	0.000000	0.824324	0.701031	0.747475	1														
0.382022	0.583333	0.000000	0.000000	0.905405	0.896907	0.909091	1														
0.707865	0.633333	0.000000	0.000000	0.878378	0.783505	0.818182	1														
0.786517	0.400000	0.000000	0.000000	0.756757	0.855670	0.838384	1														
0.674157	0.566667	1.000000	0.000000	0.729730	0.762887	0.808081	1														
0.179775	0.583333	0.000000	0.000000	0.445946	0.371134	0.484848	1														
0.831461	0.900000	0.000000	0.000000	0.891892	0.639175	0.696970	1														
0.224719	0.500000	0.000000	0.000000	0.770270	0.773196	0.818182	1														
1.000000	0.650000	0.000000	0.000000	0.689189	0.711340	0.767677	1														
0.786517	0.500000	0.000000	0.000000	0.756757	0.773196	0.737374	1														
0.134831	0.450000	0.000000	0.000000	0.851351	0.690722	0.747475	1														
0.685393	0.600000	0.000000	0.000000	0.729730	0.659794	0.525253	1														
0.370787	0.350000	0.000000	0.000000	0.621622	0.639175	0.696970	1														
0.707865	0.816667	0.000000	0.000000	0.891892	0.659794	0.717172	1														
0.460674	0.583333	0.000000	0.000000	0.716216	0.742268	0.787879	1														
0.382022	0.850000	0.000000	0.000000	0.702703	0.752577	0.797980	1														
0.651685	0.300000	0.000000	0.000000	0.756757	0.865979	0.818182	1														
0.662921	0.666667	0.000000	0.000000	0.743243	0.793814	0.828283	1														
0.573034	0.400000	0.000000	0.000000	0.770270	0.608247	0.676768	1														
0.561798	0.683333	0.000000	0.000000	0.959459	0.597938	0.666667	1														
0.674157	0.500000	0.000000	0.000000	0.608108	0.804124	0.838384	1														
0.415730	0.516667	0.000000	0.000000	0.527027	0.752577	0.797980	1														
0.651685	0.650000	0.000000	0.000000	0.770270	0.690722	0.747475	1														
0.404494	0.516667	0.000000	0.000000	0.689189	0.680412	0.727273	1														
0.438202	0.416667	0.000000	0.000000	0.702703	0.711340	0.757576	1														
0.393258	0.583333	0.000000	0.000000	0.824324	0.701031	0.747475	1														
0.348315	0.466667	0.000000	0.000000	0.675676	0.783505	0.828283	1														
0.685393	0.833333	0.000000	0.000000	0.621622	0.865979	0.888889	1														
0.539326	0.550000	0.000000	0.000000	0.702703	0.762887	0.717172	1														
0.123596	0.566667	0.000000	0.000000	0.783784	0.711340	0.686869	1														
0.348315	0.333333	0.000000	0.000000	0.783784	0.938144	0.949495	1														
0.764045	0.583333	0.000000	0.000000	0.959459	0.742268	0.787879	1														
0.775281	0.383333	0.000000	0.000000	0.770270	0.752577	0.797980	1														
0.584270	0.633333	0.000000	0.000000	0.837838	0.752577	0.797980	1														
0.516854	0.716667	0.000000	0.000000	0.486486	0.752577	0.232323	1														
0.404494	0.483333	0.000000	0.000000	0.513514	0.783505	0.171717	1														
0.000000	0.583333	0.000000	0.000000	0.472973	0.659794	0.444444	1														
0.112360	0.550000	0.000000	0.000000	0.554054	0.659794	0.212121	1														
0.337079	0.583333	0.000000	0.000000	0.567568	0.597938	0.343434	1														
0.685393	0.516667	0.000000	0.000000	0.000000	0.793814	0.323232	1														
0.707865	0.983333	0.000000	0.000000	0.864865	0.721649	0.666667	1														
0.797753	0.600000	0.000000	0.000000	0.864865	1.000000	1.000000	1														
