0.428571	0.442623	0.081967	0.210000	0.000000	0.000000	0.700000	0.275000	1																
0.253968	0.245902	0.295082	0.170000	0.000000	0.000000	0.650000	0.275000	0																
0.412698	0.311475	0.278689	0.140000	0.000000	0.000000	0.683333	0.275000	0																
0.444444	0.426230	0.311475	0.160000	0.000000	0.000000	0.600000	0.350000	0																
0.349206	0.295082	0.196721	0.520000	0.000000	0.000000	0.600000	0.275000	0																
0.793651	0.639344	0.180328	0.310000	0.000000	0.000000	0.700000	0.275000	0																
0.507937	0.606557	0.245902	0.290000	0.000000	0.000000	0.666667	0.275000	0																
0.571429	0.737705	0.295082	0.320000	0.000000	0.000000	0.733333	0.425000	0																
0.460317	0.229508	0.049180	0.210000	0.000000	0.000000	0.733333	0.275000	0																
0.682540	0.606557	0.213115	0.150000	0.000000	0.000000	0.650000	0.362500	0																
0.492063	0.475410	0.147541	0.170000	0.000000	0.000000	0.566667	0.325000	0																
0.412698	0.344262	0.213115	0.200000	0.000000	0.000000	0.616667	0.312500	0																
0.507937	0.229508	0.114754	0.150000	0.000000	0.000000	0.633333	0.525000	0																
0.365079	0.295082	0.131148	0.130000	0.000000	0.000000	0.616667	0.337500	0																
0.206349	0.278689	0.213115	0.200000	0.000000	0.000000	0.650000	0.350000	0																
0.634921	0.721311	0.213115	0.300000	0.000000	0.000000	0.550000	0.387500	0																
0.349206	0.508197	0.032787	0.110000	0.000000	0.000000	0.683333	0.437500	0																
0.285714	0.196721	0.180328	0.120000	0.000000	0.000000	0.633333	0.675000	0																
0.412698	0.573770	0.163934	0.170000	0.000000	0.000000	0.650000	0.275000	0																
0.650794	0.311475	0.327869	0.180000	0.000000	0.000000	0.583333	0.275000	0																
0.301587	0.426230	0.229508	0.120000	0.000000	0.000000	0.583333	0.275000	0																
0.634921	0.360656	0.213115	0.190000	0.000000	0.000000	0.700000	0.337500	0																
0.714286	0.524590	0.098361	0.130000	0.000000	0.000000	0.666667	0.275000	0																
0.523810	0.491803	0.196721	0.120000	0.000000	0.000000	0.633333	0.500000	0																
0.476190	0.360656	0.147541	0.150000	0.000000	0.000000	0.700000	0.312500	0																
0.476190	0.426230	0.213115	0.160000	0.000000	0.000000	0.666667	0.350000	0																
0.460317	0.295082	0.163934	0.180000	0.000000	0.000000	0.633333	0.275000	0																
0.396825	0.213115	0.262295	0.180000	0.000000	0.000000	0.650000	0.275000	0																
0.476190	0.344262	0.245902	0.170000	0.000000	0.000000	0.616667	0.450000	0																
0.873016	0.524590	0.180328	0.080000	0.000000	0.000000	0.700000	0.387500	0																
0.174603	0.475410	0.131148	0.110000	0.000000	0.000000	0.550000	0.275000	0																
0.396825	0.491803	0.147541	0.380000	0.000000	0.000000	0.650000	0.275000	0																
0.190476	0.393443	0.180328	0.170000	0.000000	0.000000	0.600000	0.275000	0																
0.571429	0.327869	0.278689	0.210000	0.000000	0.000000	0.650000	0.275000	0																
0.333333	0.442623	0.180328	0.170000	0.000000	0.000000	0.683333	0.625000	0																
0.619048	0.393443	0.147541	0.240000	0.000000	0.000000	0.650000	0.462500	0																
0.619048	0.327869	0.196721	0.260000	0.000000	0.000000	0.633333	0.462500	0																
0.301587	0.459016	0.360656	0.130000	0.000000	0.000000	0.683333	0.275000	0																
0.031746	0.278689	0.163934	0.160000	0.000000	0.000000	0.633333	0.562500	0																
0.460317	0.213115	0.131148	0.140000	0.000000	0.000000	0.566667	0.325000	0																
0.253968	0.311475	0.229508	0.180000	0.000000	0.000000	0.483333	0.475000	0																
0.539683	0.360656	0.131148	0.150000	0.000000	0.000000	0.750000	0.275000	0																
0.428571	0.393443	0.278689	0.160000	0.000000	0.000000	0.716667	0.275000	0																
0.587302	0.377049	0.278689	0.190000	0.000000	0.000000	0.683333	0.275000	0																
0.666667	0.540984	0.163934	0.160000	0.000000	0.000000	0.683333	0.525000	0																
0.746032	0.672131	0.213115	0.170000	0.000000	0.000000	0.600000	0.275000	0																
0.396825	0.327869	0.311475	0.200000	0.000000	0.000000	0.733333	0.312500	0																
0.666667	0.540984	0.163934	0.190000	0.000000	0.000000	0.683333	0.587500	0																
0.349206	0.147541	0.163934	0.280000	0.000000	0.000000	0.683333	0.275000	0																
0.349206	0.360656	0.180328	0.280000	0.000000	0.000000	0.616667	0.275000	0																
0.523810	0.475410	0.229508	0.100000	0.000000	0.000000	0.583333	0.275000	1																
0.507937	0.360656	0.393443	0.180000	0.000000	0.000000	0.650000	0.275000	0																
0.492063	0.409836	0.213115	0.160000	0.000000	0.000000	0.650000	0.325000	0																
0.507937	0.213115	0.065574	0.180000	0.000000	0.000000	0.583333	0.312500	0																
0.380952	0.491803	0.344262	0.250000	0.000000	0.000000	0.700000	0.275000	0																
0.365079	0.065574	0.344262	0.140000	0.000000	0.000000	0.533333	0.275000	0																
0.380952	0.508197	0.229508	0.520000	1.000000	0.000000	0.600000	0.275000	0																
0.301587	0.459016	0.245902	1.000000	0.000000	0.000000	0.616667	0.337500	0																
0.126984	0.573770	0.278689	0.180000	0.000000	0.000000	0.650000	0.275000	0																
0.380952	0.393443	0.245902	0.140000	0.000000	0.000000	0.616667	0.387500	0																
0.523810	0.442623	0.311475	0.550000	0.000000	0.000000	0.583333	0.275000	0																
0.507937	0.360656	0.131148	0.190000	0.000000	0.000000	0.650000	0.462500	0																
0.555556	0.540984	0.163934	0.140000	0.000000	0.000000	0.716667	0.275000	0																
0.492063	0.393443	0.147541	0.170000	0.000000	0.000000	0.616667	0.325000	0																
0.428571	0.426230	0.114754	0.160000	0.000000	0.000000	0.633333	0.275000	0																
0.492063	0.213115	0.377049	0.190000	0.000000	0.000000	0.733333	0.275000	0																
0.317460	0.262295	0.278689	0.150000	0.000000	0.000000	0.616667	0.337500	0																
0.460317	0.491803	0.295082	0.240000	0.000000	0.000000	0.616667	0.275000	0																
0.682540	0.639344	0.131148	0.160000	0.000000	0.000000	0.666667	0.275000	0																
0.777778	0.606557	0.196721	0.190000	0.000000	1.000000	0.683333	0.275000	1																
0.476190	0.377049	0.098361	0.220000	0.000000	0.000000	0.633333	0.275000	0																
0.603175	0.377049	0.049180	0.200000	0.000000	0.000000	0.683333	0.275000	0																
0.333333	0.426230	0.147541	0.180000	0.000000	0.000000	0.550000	0.275000	0																
0.238095	0.540984	0.245902	0.130000	0.000000	0.000000	0.650000	0.275000	0																
0.158730	0.409836	0.245902	0.270000	0.000000	0.000000	0.600000	0.275000	0																
0.428571	0.557377	0.360656	0.130000	0.000000	0.000000	0.566667	0.275000	0																
0.365079	0.475410	0.229508	0.220000	0.000000	1.000000	0.616667	0.275000	1																
0.603175	0.311475	0.147541	0.240000	0.000000	0.000000	0.700000	0.275000	0																
0.619048	0.278689	0.016393	0.210000	0.000000	0.000000	0.616667	0.275000	0																
0.539683	0.327869	0.180328	0.240000	1.000000	0.000000	0.566667	0.275000	0																
0.380952	0.311475	0.180328	0.180000	0.000000	0.000000	0.616667	0.350000	0																
0.476190	0.639344	0.262295	0.170000	0.000000	0.000000	0.516667	0.275000	0																
0.285714	0.327869	0.098361	0.140000	0.000000	0.000000	0.566667	0.275000	0																
0.492063	0.245902	0.229508	0.410000	0.000000	0.000000	0.700000	0.450000	0																
0.634921	0.606557	0.000000	0.520000	0.000000	0.000000	0.616667	0.387500	0																
0.444444	0.475410	0.262295	0.190000	0.000000	0.000000	0.816667	0.275000	0																
0.253968	0.475410	0.081967	0.270000	0.000000	0.000000	0.633333	0.275000	0																
0.476190	0.377049	0.196721	0.180000	0.000000	0.000000	0.650000	0.337500	0																
0.158730	0.213115	0.262295	0.240000	0.000000	0.000000	0.633333	0.275000	0																
0.476190	0.098361	0.295082	0.180000	0.000000	1.000000	0.683333	0.275000	1																
0.142857	0.442623	0.278689	0.160000	0.000000	0.000000	0.583333	0.325000	0																
0.793651	0.295082	0.213115	0.120000	0.000000	0.000000	0.416667	0.437500	0																
0.587302	0.442623	0.180328	0.300000	0.000000	0.000000	0.633333	0.275000	0																
0.492063	0.475410	0.245902	0.160000	0.000000	0.000000	0.600000	0.275000	1																
0.444444	0.360656	0.327869	0.270000	0.000000	0.000000	0.700000	0.275000	1																
0.777778	0.622951	0.081967	0.490000	0.000000	0.000000	0.450000	0.325000	1																
0.492063	0.491803	0.295082	0.270000	0.000000	0.000000	0.583333	0.275000	1																
0.412698	0.409836	0.360656	0.200000	0.000000	0.000000	0.816667	0.275000	0																
0.476190	0.393443	0.229508	0.160000	0.000000	0.000000	0.600000	0.387500	0																
0.507937	0.409836	0.295082	0.250000	0.000000	0.000000	0.666667	0.275000	0																
0.476190	0.393443	0.114754	0.180000	0.000000	0.000000	0.600000	0.387500	0																
0.523810	0.409836	0.196721	0.180000	0.000000	0.000000	0.616667	0.275000	0																
0.571429	0.622951	0.213115	0.100000	0.000000	0.000000	0.666667	0.275000	0																
0.317460	0.606557	0.180328	0.100000	0.000000	0.000000	0.633333	0.312500	0																
0.603175	0.459016	0.180328	0.200000	0.000000	0.000000	0.633333	0.350000	0																
0.682540	0.360656	0.163934	0.290000	0.000000	0.000000	0.616667	0.337500	0																
0.412698	0.327869	0.163934	0.140000	1.000000	0.000000	0.666667	0.375000	0																
0.444444	0.459016	0.344262	0.150000	0.000000	0.000000	0.416667	0.275000	0																
0.428571	0.409836	0.229508	0.230000	0.000000	0.000000	0.633333	0.275000	0																
0.460317	0.344262	0.147541	0.190000	0.000000	0.000000	0.750000	0.275000	0																
0.380952	0.393443	0.229508	0.190000	0.000000	0.000000	0.716667	0.275000	0																
0.142857	0.245902	0.262295	0.150000	0.000000	0.000000	0.733333	0.275000	0																
0.301587	0.672131	0.213115	0.140000	0.000000	0.000000	0.666667	0.275000	0																
0.571429	0.491803	0.245902	0.200000	0.000000	0.000000	0.716667	0.275000	0																
0.428571	0.262295	0.147541	0.360000	0.000000	0.000000	0.583333	0.275000	1																
0.412698	0.426230	0.229508	0.150000	0.000000	0.000000	0.650000	0.337500	0																
0.507937	0.442623	0.114754	0.290000	0.000000	0.000000	0.683333	0.275000	0																
0.571429	0.688525	0.245902	0.160000	0.000000	0.000000	0.533333	0.337500	0																
0.428571	0.672131	0.245902	0.250000	0.000000	0.000000	0.550000	0.275000	0																
0.539683	0.622951	0.147541	0.140000	0.000000	0.000000	0.633333	0.275000	0																
0.365079	0.524590	0.295082	0.170000	0.000000	0.000000	0.600000	0.275000	0																
0.523810	0.409836	0.278689	0.200000	0.000000	0.000000	0.616667	0.275000	0																
0.539683	0.360656	0.295082	0.240000	0.000000	0.000000	0.433333	0.350000	0																
0.587302	0.442623	0.180328	0.170000	0.000000	0.000000	0.633333	0.325000	0																
0.920635	0.590164	0.098361	0.170000	0.000000	0.000000	0.666667	0.275000	0																
0.412698	0.393443	0.213115	0.170000	0.000000	0.000000	0.683333	0.275000	0																
0.142857	0.491803	0.262295	0.190000	0.000000	0.000000	0.733333	0.275000	0																
0.507937	0.491803	0.278689	0.280000	0.000000	0.000000	0.683333	0.337500	0																
0.460317	0.573770	0.163934	0.320000	0.000000	0.000000	0.616667	0.275000	0																
0.634921	0.409836	0.147541	0.460000	0.000000	0.000000	0.600000	0.275000	0																
0.539683	0.393443	0.229508	0.180000	0.000000	0.000000	0.483333	0.275000	0																
0.412698	0.098361	0.180328	0.330000	0.000000	0.000000	0.666667	0.325000	0																
0.460317	0.475410	0.278689	0.110000	0.000000	0.000000	0.333333	0.275000	0																
0.253968	0.426230	0.229508	0.190000	0.000000	0.000000	0.583333	0.275000	0																
0.460317	0.442623	0.278689	0.180000	0.000000	0.000000	0.750000	0.275000	0																
0.428571	0.360656	0.180328	0.240000	0.000000	0.000000	0.583333	0.387500	0																
0.380952	0.409836	0.180328	0.210000	0.000000	0.000000	0.600000	0.425000	0																
0.666667	0.557377	0.196721	0.260000	0.000000	0.000000	0.650000	0.275000	0																
0.634921	0.426230	0.196721	0.530000	0.000000	0.000000	0.666667	0.325000	0																
0.333333	0.639344	0.180328	0.160000	0.000000	0.000000	0.633333	0.275000	0																
0.666667	0.409836	0.245902	0.110000	0.000000	0.000000	0.566667	0.275000	0																
0.746032	0.557377	0.245902	0.180000	0.000000	0.000000	0.500000	0.275000	0																
0.650794	0.442623	0.114754	0.320000	0.000000	0.000000	0.450000	0.412500	0																
0.714286	0.377049	0.196721	0.350000	0.000000	0.000000	0.666667	0.275000	0																
0.412698	0.508197	0.180328	0.120000	0.000000	0.000000	0.783333	0.275000	0																
0.301587	0.311475	0.327869	0.250000	0.000000	0.000000	0.516667	0.275000	0																
0.317460	0.295082	0.327869	0.250000	0.000000	0.000000	0.533333	0.275000	0																
0.555556	0.557377	0.278689	0.140000	0.000000	0.000000	0.616667	0.312500	0																
0.412698	0.475410	0.295082	0.290000	0.000000	0.000000	0.516667	0.137500	0																
0.412698	0.475410	0.295082	0.290000	0.000000	0.000000	0.516667	0.137500	0																
0.666667	0.278689	0.295082	0.360000	0.000000	0.000000	0.516667	0.262500	0																
0.666667	0.278689	0.295082	0.360000	0.000000	0.000000	0.516667	0.262500	0																
0.380952	0.196721	0.245902	0.370000	0.000000	0.000000	0.416667	0.200000	0																
0.380952	0.196721	0.245902	0.370000	0.000000	0.000000	0.416667	0.200000	0																
0.507937	0.295082	0.311475	0.190000	0.000000	0.000000	0.566667	0.275000	0																
0.253968	0.196721	0.147541	0.420000	0.000000	0.000000	0.566667	0.537500	0																
0.428571	0.229508	0.491803	0.180000	0.000000	0.000000	0.283333	0.312500	0																
0.428571	0.229508	0.491803	0.180000	0.000000	0.000000	0.283333	0.312500	0																
0.603175	0.360656	0.213115	0.300000	0.000000	0.000000	0.400000	0.137500	0																
0.603175	0.360656	0.213115	0.300000	0.000000	0.000000	0.400000	0.137500	0																
0.634921	0.491803	0.147541	0.120000	0.000000	0.000000	0.683333	0.387500	0																
0.634921	0.491803	0.147541	0.120000	0.000000	0.000000	0.683333	0.387500	0																
0.666667	0.524590	0.327869	0.170000	0.000000	0.000000	0.516667	0.350000	0																
0.666667	0.442623	0.278689	0.190000	0.000000	0.000000	0.666667	0.387500	0																
0.666667	0.442623	0.278689	0.190000	0.000000	0.000000	0.666667	0.387500	0																
0.396825	0.573770	0.213115	0.180000	0.000000	0.000000	0.616667	0.137500	0																
0.269841	0.573770	0.213115	0.180000	0.000000	0.000000	0.533333	0.200000	0																
0.285714	0.377049	0.409836	0.480000	0.000000	0.000000	0.383333	0.337500	0																
0.841270	0.262295	0.393443	0.380000	0.000000	0.000000	0.450000	0.175000	0																
0.841270	0.262295	0.393443	0.380000	0.000000	0.000000	0.450000	0.175000	0																
0.396825	0.245902	0.409836	0.450000	0.000000	0.000000	0.666667	0.137500	0																
0.619048	0.393443	0.262295	0.270000	0.000000	0.000000	0.583333	0.137500	0																
0.698413	0.704918	0.098361	0.260000	0.000000	0.000000	0.500000	0.275000	0																
0.698413	0.704918	0.098361	0.260000	0.000000	0.000000	0.500000	0.275000	0																
0.380952	0.196721	0.459016	0.120000	0.000000	0.000000	0.533333	0.287500	0																
0.380952	0.196721	0.459016	0.120000	0.000000	0.000000	0.500000	0.287500	0																
0.619048	0.377049	0.180328	0.260000	0.000000	0.000000	0.650000	0.275000	0																
0.301587	0.360656	0.229508	0.220000	0.000000	0.000000	0.583333	0.137500	0																
0.333333	0.393443	0.360656	0.290000	0.000000	0.000000	0.516667	0.275000	0																
0.333333	0.393443	0.360656	0.290000	0.000000	0.000000	0.516667	0.275000	0																
0.238095	0.213115	0.426230	0.400000	0.000000	0.000000	0.316667	0.200000	0																
0.238095	0.213115	0.426230	0.400000	0.000000	0.000000	0.316667	0.200000	0																
0.380952	0.016393	0.655738	0.790000	0.000000	0.000000	0.150000	0.000000	0																
0.253968	0.000000	1.000000	0.800000	0.000000	0.000000	0.000000	0.012500	0																
0.253968	0.000000	1.000000	0.800000	0.000000	0.000000	0.000000	0.012500	0																
0.587302	0.229508	0.131148	0.410000	0.000000	0.000000	0.616667	0.275000	0																
0.587302	0.229508	0.131148	0.350000	0.000000	0.000000	0.650000	0.275000	0																
0.555556	0.377049	0.262295	0.480000	0.000000	0.000000	0.566667	0.275000	0																
0.253968	0.295082	0.278689	0.200000	0.000000	0.000000	0.600000	0.512500	0																
0.460317	0.409836	0.311475	0.160000	0.000000	0.000000	0.533333	0.275000	0																
0.460317	0.557377	0.147541	0.100000	0.000000	0.000000	0.700000	0.275000	0																
0.746032	0.639344	0.213115	0.190000	0.000000	0.000000	0.933333	0.275000	0																
0.793651	0.540984	0.262295	0.230000	0.000000	0.000000	1.000000	0.275000	0																
0.857143	0.639344	0.131148	0.200000	0.000000	0.000000	0.983333	0.275000	0																
0.936508	1.000000	0.278689	0.210000	0.000000	0.000000	0.933333	0.275000	0																
0.428571	0.196721	0.098361	0.220000	0.000000	0.000000	0.466667	0.462500	0																
0.523810	0.360656	0.360656	0.220000	0.000000	0.000000	0.533333	0.275000	0																
0.523810	0.360656	0.360656	0.220000	0.000000	0.000000	0.533333	0.275000	0																
0.206349	0.377049	0.245902	0.210000	0.000000	0.000000	0.450000	0.237500	0																
0.206349	0.377049	0.245902	0.210000	0.000000	0.000000	0.450000	0.237500	0																
0.460317	0.327869	0.213115	0.330000	0.000000	0.000000	0.633333	0.325000	0																
0.428571	0.295082	0.245902	0.220000	0.000000	0.000000	0.583333	0.312500	0																
0.428571	0.295082	0.245902	0.220000	0.000000	0.000000	0.583333	0.312500	0																
0.365079	0.475410	0.409836	0.130000	0.000000	0.000000	0.600000	0.275000	0																
0.428571	0.540984	0.327869	0.410000	0.000000	0.000000	0.666667	0.262500	0																
0.428571	0.540984	0.327869	0.410000	0.000000	0.000000	0.666667	0.262500	0																
0.317460	0.721311	0.295082	0.190000	0.000000	0.000000	0.516667	0.312500	0																
0.317460	0.721311	0.295082	0.190000	0.000000	0.000000	0.500000	0.312500	0																
0.301587	0.475410	0.213115	0.440000	0.000000	0.000000	0.683333	0.137500	0																
0.301587	0.475410	0.213115	0.440000	0.000000	0.000000	0.683333	0.137500	0																
0.507937	0.508197	0.311475	0.170000	0.000000	0.000000	0.566667	0.350000	0																
0.603175	0.442623	0.245902	0.220000	0.000000	0.000000	0.616667	0.137500	0																
0.492063	0.475410	0.377049	0.230000	0.000000	0.000000	0.366667	0.137500	0																
0.349206	0.459016	0.426230	0.280000	0.000000	0.000000	0.766667	0.712500	0																
0.539683	0.590164	0.344262	0.360000	0.000000	0.000000	0.616667	0.275000	0																
0.539683	0.590164	0.344262	0.360000	0.000000	0.000000	0.616667	0.275000	0																
0.285714	0.147541	0.377049	0.430000	0.000000	0.000000	0.516667	0.487500	0																
